##### SHEET: All Successful Submissions (xl/worksheets/sheet1.xml)
Successful Submissions	Calculated Globally												Caclulated For Each Environment and Averaged										
id	Team Name	Submitted At	pearson_r	spearman_r	lineRegressSlope	r2_score	r2_pearson	MAE	realative_MAE	normalized_MAE	RMSE	relative_RMSE	normalized_RMSE		mean_pearson_r	mean_spearman_r	mean_lineRegressSlope	mean_r2_score	mean_r2_pearson	mean_MAE	mean_realative_MAE	mean_normalized_MAE	mean_RMSE	mean_relative_RMSE	mean_normalized_RMSE
244994	igorkf	2023-01-16 05:50:33.018033+00:00	0.58407200000000004	0.52709499999999998	0.34689500000000001	0.32590200000000003	0.34114	1.9858549999999999	0.19669400000000001	0.110888	2.5165440000000001	0.24925800000000001	0.14052200000000001		NaN	NaN	6.5003030000000004E-32	-0.76230399999999998	NaN	1.9640089999999999	0.219745	0.169658	2.4138700000000002	0.26837499999999997	0.207422
243211	phenomaize	2023-01-04 17:10:09.720770+00:00	0.60101599999999999	0.59531999999999996	0.26679000000000003	0.32266899999999998	0.36122100000000001	2.009128	0.19899900000000001	0.112188	2.5225719999999998	0.24985499999999999	0.14085800000000001		NaN	NaN	-5.0739439999999997E-32	-0.709063	NaN	2.001449	0.220642	0.16911899999999999	2.4194800000000001	0.266235	0.20439499999999999
244936	SmAL	2023-01-15 23:11:31.868414+00:00	0.58572100000000005	0.57300300000000004	0.25737599999999999	0.321432	0.34306900000000001	1.996478	0.19774600000000001	0.111482	2.5248750000000002	0.250083	0.140987		0.146038	0.117406	2.9196570000000002E-2	-0.778922	2.7375E-2	2.0082979999999999	0.228073	0.17254900000000001	2.424722	0.27308900000000003	0.207755
242769	igorkf	2023-01-01 17:23:44.577095+00:00	0.58961300000000005	0.56862100000000004	0.31150099999999997	0.29685600000000001	0.34764400000000001	1.9992989999999999	0.19802600000000001	0.111639	2.5701900000000002	0.25457099999999999	0.14351700000000001		0.22512099999999999	0.17686299999999999	6.6084569999999995E-2	-0.841248	5.9483000000000001E-2	1.9947509999999999	0.23308100000000001	0.17549000000000001	2.4407730000000001	0.28125499999999998	0.213033
241834	SmAL	2022-12-25 01:21:15.105260+00:00	0.560971	0.53199600000000002	0.254666	0.299236	0.314689	2.006262	0.198715	0.112028	2.565836	0.25413999999999998	0.14327400000000001		0.146038	0.117406	2.9239439999999998E-2	-0.79158300000000004	2.7375E-2	2.0159919999999998	0.22901299999999999	0.172875	2.446402	0.27546500000000002	0.20894699999999999
243210	phenomaize	2023-01-04 16:58:39.298954+00:00	0.59482599999999997	0.55757299999999999	0.243869	0.30737799999999998	0.35381800000000002	2.0298370000000001	0.20105000000000001	0.113344	2.5508869999999999	0.25265900000000002	0.14243900000000001		NaN	NaN	-3.9893840000000003E-32	-0.77641300000000002	NaN	2.0300419999999999	0.224825	0.17294200000000001	2.4483760000000001	0.27052900000000002	0.208395
243889	UCD_MegaLMM	2023-01-09 22:51:20.350372+00:00	0.57677699999999998	0.58281400000000005	0.23355999999999999	0.30111599999999999	0.33267200000000002	2.0309919999999999	0.20116500000000001	0.113409	2.5623930000000001	0.253799	0.14308199999999999		0.31460399999999999	0.240533	5.666264E-2	-0.82596499999999995	0.112918	2.0413070000000002	0.228994	0.174182	2.450259	0.273538	0.20875299999999999
240758	CLAC	2022-12-16 15:19:26.274369+00:00	0.56300700000000004	0.53115299999999999	0.236099	0.28688599999999997	0.31697700000000001	2.049299	0.20297799999999999	0.114431	2.5883470000000002	0.25636900000000001	0.14453099999999999		0.262909	0.26100400000000001	8.1234070000000005E-2	-0.84580500000000003	8.1055000000000002E-2	2.0548869999999999	0.23014299999999999	0.17569199999999999	2.4544679999999999	0.27358300000000002	0.20954500000000001
244928	UCD_MegaLMM	2023-01-15 21:31:39.389274+00:00	0.57752400000000004	0.58064700000000002	0.22952400000000001	0.29955700000000002	0.33353300000000002	2.0356839999999998	0.20163	0.11367099999999999	2.5652499999999998	0.25408199999999997	0.14324100000000001		0.31191200000000002	0.24973100000000001	5.3793340000000002E-2	-0.83822099999999999	0.112455	2.0482719999999999	0.22984199999999999	0.17494499999999999	2.4586450000000002	0.274594	0.209698
244778	ML_APT	2023-01-14 15:08:17.405988+00:00	0.56430499999999995	0.54442299999999999	0.21654200000000001	0.28044400000000003	0.31844	2.0593859999999999	0.20397699999999999	0.114994	2.600012	0.257525	0.14518200000000001		0.19097600000000001	0.103669	2.858782E-2	-0.86491099999999999	4.1763000000000002E-2	2.064568	0.23282	0.177452	2.4716170000000002	0.27705999999999997	0.21182300000000001
