Env,Year,GermplasmId,Value
Ames_IA_2007,2007,U04-945062,43.0
Ames_IA_2007,2007,V02-8659,27.7
Ames_IA_2008,2008,CL04-1323141,47.4
Ames_IA_2008,2008,CL05-20251,47.5
Ames_IA_2008,2008,E05053,50.3
Ames_IA_2008,2008,E06161,36.8
Ames_IA_2008,2008,E06164,38.6
Ames_IA_2008,2008,E06165,37.3
Ames_IA_2008,2008,E06167,27.8
Ames_IA_2008,2008,E06240,39.0
Ames_IA_2008,2008,E06243,27.6
Ames_IA_2008,2008,E06246,29.4
Ames_IA_2008,2008,E06372,21.4
Ames_IA_2008,2008,E06380,34.5
Ames_IA_2008,2008,E06381,39.5
Ames_IA_2008,2008,HS5-3413,38.7
Ames_IA_2008,2008,HS6-3890,37.7
Ames_IA_2008,2008,HS6-3966,40.7
Ames_IA_2008,2008,IA3023,47.5
Ames_IA_2008,2008,LD03-10504,28.8
Ames_IA_2008,2008,LD04-13265,49.9
Ames_IA_2008,2008,LD04-8782,27.1
Ames_IA_2008,2008,LD05-16657,39.2
Ames_IA_2008,2008,LD05-16874,51.2
Ames_IA_2008,2008,LG04-4717,32.8
Ames_IA_2008,2008,LG05-4092,45.3
Ames_IA_2008,2008,LG05-4126,38.7
Ames_IA_2008,2008,LG05-4464,39.2
Ames_IA_2008,2008,LG05-4832,37.9
Ames_IA_2008,2008,M00-400054,29.4
Ames_IA_2008,2008,M01-242025,22.0
Ames_IA_2008,2008,MN1410,43.4
Ames_IA_2008,2008,Macon,43.79999999999999
Ames_IA_2008,2008,SD02-22,32.0
Ames_IA_2008,2008,SD02-923,39.1
Ames_IA_2008,2008,SD02-96,32.7
Ames_IA_2008,2008,SD03-1254,50.2
Ames_IA_2008,2008,SD03-1603,35.3
Ames_IA_2008,2008,SD04CV-405,28.5
Ames_IA_2008,2008,SD04CV-485,45.2
Ames_IA_2008,2008,SD04CV-965,38.9
Ames_IA_2008,2008,SD04CV-972,36.9
Ames_IA_2008,2008,SD05-240,37.6
Ames_IA_2008,2008,Sheyenne,18.2
Ames_IA_2008,2008,U03-100612,48.8
Ames_IA_2008,2008,U03-260216,39.7
Ames_IA_2008,2008,U03-300134,31.7
Ames_IA_2008,2008,U04-701201,35.9
Ames_IA_2008,2008,U04-945062,46.4
Ames_IA_2008,2008,U05-224017,48.0
Ames_IA_2008,2008,U05-226055,48.6
Ames_IA_2008,2008,U05-741026,44.1
Ames_IA_2009,2009,AR07-175064,64.9
Ames_IA_2009,2009,AR08-186008,62.0
Ames_IA_2009,2009,AR08-286003,61.4
Ames_IA_2009,2009,CL04-10534,69.2
Ames_IA_2009,2009,CL05-3314,76.7
Ames_IA_2009,2009,E05053,69.6
Ames_IA_2009,2009,E06381,61.3
Ames_IA_2009,2009,E07021,66.2
Ames_IA_2009,2009,E07038,57.5
Ames_IA_2009,2009,E07040,57.7
Ames_IA_2009,2009,E07048,66.8
Ames_IA_2009,2009,E07051,63.0
Ames_IA_2009,2009,E07075,56.1
Ames_IA_2009,2009,E07078,60.6
Ames_IA_2009,2009,E07080,57.2
Ames_IA_2009,2009,E07087,65.2
Ames_IA_2009,2009,E07090,65.8
Ames_IA_2009,2009,HS6-3705,63.3
Ames_IA_2009,2009,HS7W-190,59.5
Ames_IA_2009,2009,HS7W-82,58.1
Ames_IA_2009,2009,IA3023,67.4
Ames_IA_2009,2009,K07-1253,70.2
Ames_IA_2009,2009,K07-1544,71.5
Ames_IA_2009,2009,LD04-13265,74.4
Ames_IA_2009,2009,LD06-2009,65.6
Ames_IA_2009,2009,LG06-2340,69.6
Ames_IA_2009,2009,LG06-2354,75.4
Ames_IA_2009,2009,LG06-2697,66.9
Ames_IA_2009,2009,LG06-2855,66.2
Ames_IA_2009,2009,LG06-2866,61.0
Ames_IA_2009,2009,LG06-6094,63.7
Ames_IA_2009,2009,M03-160082,47.9
Ames_IA_2009,2009,M03-163106,59.7
Ames_IA_2009,2009,M03-165068,58.3
Ames_IA_2009,2009,M03-172059,58.6
Ames_IA_2009,2009,M03-193054,48.9
Ames_IA_2009,2009,MLG03-4069017,60.9
Ames_IA_2009,2009,MN1410,56.1
Ames_IA_2009,2009,OAC05-33,58.2
Ames_IA_2009,2009,OAC07-48C,57.1
Ames_IA_2009,2009,OAC07-49C,60.1
Ames_IA_2009,2009,SD05-240,56.8
Ames_IA_2009,2009,SD06-320,57.8
Ames_IA_2009,2009,SD06-328,50.7
Ames_IA_2009,2009,SD06-344,51.8
Ames_IA_2009,2009,SD06-432,63.6
Ames_IA_2009,2009,SD06-444,53.2
Ames_IA_2009,2009,SD06-483,53.9
Ames_IA_2009,2009,SD06-577,52.0
Ames_IA_2009,2009,SD06-589,48.1
Ames_IA_2009,2009,Sheyenne,53.7
Ames_IA_2009,2009,U05-226055,68.3
Ames_IA_2009,2009,U05-741026,66.9
Ames_IA_2009,2009,U06-100052,70.1
Ames_IA_2009,2009,U06-103421,64.1
Ames_IA_2009,2009,U06-103459,65.1
Ames_IA_2009,2009,U06-103715,56.5
Ames_IA_2009,2009,U06-104326,66.2
Ames_IA_2009,2009,U06-206737,62.5
Ames_IA_2009,2009,U06-300984,68.8
Ames_IA_2009,2009,U06-627094,56.8
Ames_IA_2010,2010,AR07-175064,61.5
Ames_IA_2010,2010,AR08-186008,61.4
Ames_IA_2010,2010,AR08-286003,61.7
Ames_IA_2010,2010,AR09-192019,62.1
Ames_IA_2010,2010,E07048,67.4
Ames_IA_2010,2010,E07087,54.9
Ames_IA_2010,2010,E08052,52.8
Ames_IA_2010,2010,E08058,59.1
Ames_IA_2010,2010,E08130,50.8
Ames_IA_2010,2010,E08135,48.3
Ames_IA_2010,2010,E08142,52.8
Ames_IA_2010,2010,E08200,58.4
Ames_IA_2010,2010,E08206,53.9
Ames_IA_2010,2010,E08210,58.5
Ames_IA_2010,2010,E08235,56.8
Ames_IA_2010,2010,E08239,57.6
Ames_IA_2010,2010,E08242,50.0
Ames_IA_2010,2010,HS7W-29,60.3
Ames_IA_2010,2010,HS7W-82,58.2
Ames_IA_2010,2010,IA3023,60.9
Ames_IA_2010,2010,K07-1544,61.4
Ames_IA_2010,2010,LD05-1540,62.4
Ames_IA_2010,2010,LG06-2340,51.4
Ames_IA_2010,2010,LG06-2354,54.8
Ames_IA_2010,2010,LG06-2866,50.1
Ames_IA_2010,2010,LG06-6094,55.1
Ames_IA_2010,2010,LG07-6843,51.5
Ames_IA_2010,2010,LG07-6848,52.9
Ames_IA_2010,2010,LG07-6950,57.8
Ames_IA_2010,2010,LG07-6953,56.0
Ames_IA_2010,2010,LG08-3838,56.0
Ames_IA_2010,2010,M02-385041,48.8
Ames_IA_2010,2010,M02-385091,50.5
Ames_IA_2010,2010,M03-165068,51.0
Ames_IA_2010,2010,M03-172059,45.6
Ames_IA_2010,2010,MLG03-4069017,59.9
Ames_IA_2010,2010,MN1410,47.5
Ames_IA_2010,2010,OAC07-48C,37.5
Ames_IA_2010,2010,SD05-240,58.2
Ames_IA_2010,2010,SD06-535,45.3
Ames_IA_2010,2010,SD07CV-367,53.2
Ames_IA_2010,2010,SD07CV-603,52.8
Ames_IA_2010,2010,SD07CV-631,62.8
Ames_IA_2010,2010,SD07CV-770,57.6
Ames_IA_2010,2010,SD07CV-800,54.5
Ames_IA_2010,2010,SD07CV-874,46.7
Ames_IA_2010,2010,SD07CV-878,52.3
Ames_IA_2010,2010,SD07CV-886,53.6
Ames_IA_2010,2010,Sheyenne,41.2
Ames_IA_2010,2010,U05-226055,51.5
Ames_IA_2010,2010,U06-100052,56.4
Ames_IA_2010,2010,U06-103421,55.4
Ames_IA_2010,2010,U06-206737,60.9
Ames_IA_2010,2010,U07-200135,57.1
Ames_IA_2010,2010,U07-200211,55.8
Ames_IA_2010,2010,U07-200215,43.5
Ames_IA_2010,2010,U07-200239,46.4
Ames_IA_2010,2010,U07-227102,34.8
Ames_IA_2010,2010,U07-230086,50.9
Ames_IA_2010,2010,U07-336226,50.2
Ames_IA_2010,2010,U07-420241,46.0
Ames_IA_2014,2014,AR11-214001,57.8
Ames_IA_2014,2014,AR11-214015,62.1
Ames_IA_2014,2014,AR12-228007,65.6
Ames_IA_2014,2014,AR12-228047,58.6
Ames_IA_2014,2014,E11401,59.0
Ames_IA_2014,2014,E11431,59.0
Ames_IA_2014,2014,HM11-W192,57.3
Ames_IA_2014,2014,IA2102,66.7
Ames_IA_2014,2014,IA3023,56.0
Ames_IA_2014,2014,LD02-4485,53.2
Ames_IA_2014,2014,LD10-10198,60.0
Ames_IA_2014,2014,LD10-10219,63.0
Ames_IA_2014,2014,LD10-10226,60.5
Ames_IA_2014,2014,LD10-2477,57.4
Ames_IA_2014,2014,LD10-5213a,68.6
Ames_IA_2014,2014,LD10-5587a,67.3
Ames_IA_2014,2014,LD10-5903a,60.0
Ames_IA_2014,2014,LD10-9168,53.2
Ames_IA_2014,2014,LD10-9200,61.5
Ames_IA_2014,2014,LD10-9409,55.6
Ames_IA_2014,2014,LD10-9763,57.7
Ames_IA_2014,2014,LG11-6210,51.7
Ames_IA_2014,2014,LG11-6214,62.3
Ames_IA_2014,2014,M06-381085,60.6
Ames_IA_2014,2014,M07-278122,57.1
Ames_IA_2014,2014,M08-154007,61.4
Ames_IA_2014,2014,MLG03-4069017,57.1
Ames_IA_2014,2014,MN1410,62.3
Ames_IA_2014,2014,Sheyenne,53.1
Ames_IA_2014,2014,U09-105007,62.0
Ames_IA_2014,2014,U09-118017,66.5
Ames_IA_2014,2014,U09-133021,61.8
Ames_IA_2014,2014,U11-610107,59.8
Ames_IA_2014,2014,U11-610109,60.6
Ames_IA_2014,2014,U11-611112,50.5
Ames_IA_2014,2014,U11-614119,60.1
Ames_IA_2014,2014,U11-616086,62.1
Ames_IA_2014,2014,U11-616111,61.5
Ames_IA_2014,2014,U11-619102,58.2
Ames_IA_2014,2014,U11-619104,60.4
Ames_IA_2014,2014,U11-622148,61.3
Ames_IA_2014,2014,U11-649117,59.5
Ames_IA_2014,2014,U11-907098,57.8
Ames_IA_2014,2014,U11-911079,62.1
Ames_IA_2014,2014,U11-913028,57.9
Ames_IA_2014,2014,U11-917032,68.2
Ames_IA_2014,2014,U11-918019,56.4
Ames_IA_2014,2014,U11-918052,55.6
Ames_IA_2014,2014,U11-919011,57.0
Ames_IA_2014,2014,U11-920017,60.7
Ames_IA_2014,2014,U11-932025,69.5
Ames_IA_2014,2014,U11-932079,61.9
Ames_IA_2015,2015,AR13-231017,58.7
Ames_IA_2015,2015,AR13-232001,48.5
Ames_IA_2015,2015,AR13-232049,61.0
Ames_IA_2015,2015,AR13-232106,60.8
Ames_IA_2015,2015,AR14-248009,51.6
Ames_IA_2015,2015,AR14-248020,58.2
Ames_IA_2015,2015,E12020,49.8
Ames_IA_2015,2015,E12034,53.7
Ames_IA_2015,2015,E12042,47.8
Ames_IA_2015,2015,E12084,50.4
Ames_IA_2015,2015,E13100,60.5
Ames_IA_2015,2015,E13126,55.2
Ames_IA_2015,2015,E13132,50.5
Ames_IA_2015,2015,E13139,51.4
Ames_IA_2015,2015,E13212,60.8
Ames_IA_2015,2015,E13268,60.8
Ames_IA_2015,2015,E13298,53.1
Ames_IA_2015,2015,E13345,63.4
Ames_IA_2015,2015,E13364,60.9
Ames_IA_2015,2015,E13369,53.7
Ames_IA_2015,2015,E13370,57.1
Ames_IA_2015,2015,HM13-W155,47.8
Ames_IA_2015,2015,IA2102,49.76666666666667
Ames_IA_2015,2015,LD02-4485,56.6
Ames_IA_2015,2015,LD10-10198,47.8
Ames_IA_2015,2015,LD10-14323,51.7
Ames_IA_2015,2015,LD10-5213a,57.3
Ames_IA_2015,2015,LD11-643,47.0
Ames_IA_2015,2015,LD12-300,49.6
Ames_IA_2015,2015,M09-263090,50.4
Ames_IA_2015,2015,M09-263119,50.6
Ames_IA_2015,2015,M09-264062,50.4
Ames_IA_2015,2015,M09-278096,56.7
Ames_IA_2015,2015,M09-278097,56.0
Ames_IA_2015,2015,M09-281098,53.0
Ames_IA_2015,2015,MLG09-5302035,38.4
Ames_IA_2015,2015,MLG09-5431014,49.0
Ames_IA_2015,2015,MLG09-5431018,44.2
Ames_IA_2015,2015,ORC3313N,49.1
Ames_IA_2015,2015,ORC8512N,50.4
Ames_IA_2015,2015,U11-346046,50.1
Ames_IA_2015,2015,U11-374036,51.5
Ames_IA_2015,2015,U11-376008,49.2
Ames_IA_2015,2015,U11-396034,56.1
Ames_IA_2015,2015,U11-444079,51.9
Ames_IA_2015,2015,U11-610109,48.2
Ames_IA_2015,2015,U11-614119,58.7
Ames_IA_2015,2015,U11-619102,48.7
Ames_IA_2015,2015,U11-907098,51.8
Ames_IA_2015,2015,U11-911079,57.1
Ames_IA_2015,2015,U11-918019,45.8
Ames_IA_2015,2015,U11-920017,45.0
Ames_IA_2015,2015,U12-905062,49.3
Ames_IA_2015,2015,U13-602142,46.4
Ames_IA_2015,2015,U13-603120,49.3
Ames_IA_2015,2015,U13-604147,47.3
Ames_IA_2015,2015,U13-605132,50.9
Ames_IA_2015,2015,U13-609144,46.1
Ames_IA_2015,2015,U13-612076,49.9
Ames_IA_2015,2015,U13-613037,49.3
Ames_IA_2015,2015,U13-618087,32.5
Ames_IA_2015,2015,U13-618123,45.5
Ames_IA_2015,2015,U13-908070,57.2
Ames_IA_2015,2015,U13-909086,51.9
Ames_IA_2015,2015,U13-910087,48.2
Ames_IA_2015,2015,U13-912040,42.5
Ames_IA_2015,2015,U13-914045,42.0
Ames_IA_2015,2015,U13-929048,51.5
Ames_IA_2017,2017,AR14-247080,68.3
Ames_IA_2017,2017,CR145192,68.14
Ames_IA_2017,2017,CR145764,64.96
Ames_IA_2017,2017,CR145789,66.7
Ames_IA_2017,2017,CR146131,68.39
Ames_IA_2017,2017,CR147871,63.28
Ames_IA_2017,2017,DSN11-12073,70.8
Ames_IA_2017,2017,DSN11-12119,70.7
Ames_IA_2017,2017,E12042,53.6
Ames_IA_2017,2017,E13100,61.9
Ames_IA_2017,2017,E13268,70.0
Ames_IA_2017,2017,E13370,76.2
Ames_IA_2017,2017,E14077,78.5
Ames_IA_2017,2017,E14141,68.7
Ames_IA_2017,2017,E14148,73.0
Ames_IA_2017,2017,E14309,53.6
Ames_IA_2017,2017,E14314,61.9
Ames_IA_2017,2017,E15097,66.01
Ames_IA_2017,2017,E15325,59.67
Ames_IA_2017,2017,E15337,71.26
Ames_IA_2017,2017,E15338,66.58
Ames_IA_2017,2017,E15339,74.24
Ames_IA_2017,2017,E15345,73.86
Ames_IA_2017,2017,E15347,69.87
Ames_IA_2017,2017,E15349,68.17
Ames_IA_2017,2017,E15350,70.55
Ames_IA_2017,2017,E15351,68.81
Ames_IA_2017,2017,E15390,60.1
Ames_IA_2017,2017,HM13-W156,58.2
Ames_IA_2017,2017,IA2102,70.86333333333333
Ames_IA_2017,2017,LD02-4485,71.36333333333333
Ames_IA_2017,2017,LD12-459,78.7
Ames_IA_2017,2017,LD13-1429,76.2
Ames_IA_2017,2017,LD13-4902a,62.7
Ames_IA_2017,2017,LD13-5131a,71.4
Ames_IA_2017,2017,LD13-5290a,65.4
Ames_IA_2017,2017,LD13-6678,71.2
Ames_IA_2017,2017,LD14-3216,62.82
Ames_IA_2017,2017,LD14-4098a,72.8
Ames_IA_2017,2017,LD14-4763a,61.8
Ames_IA_2017,2017,LD14-6099a,72.4
Ames_IA_2017,2017,LD14-6103a,78.72
Ames_IA_2017,2017,LD14-6363,66.5
Ames_IA_2017,2017,LG15-2243,70.9
Ames_IA_2017,2017,LG15-2775,59.6
Ames_IA_2017,2017,LG15-4486,57.66
Ames_IA_2017,2017,LG15-4695,59.76
Ames_IA_2017,2017,M11-336139,51.35
Ames_IA_2017,2017,MSC09-777143,65.2
Ames_IA_2017,2017,MSC10-578025,68.3
Ames_IA_2017,2017,ORC1602N,65.35
Ames_IA_2017,2017,ORC1603N,54.44
Ames_IA_2017,2017,ORC3616N,55.55
Ames_IA_2017,2017,ORC7215N,50.84
Ames_IA_2017,2017,ORC8715,62.0
Ames_IA_2017,2017,U11-920017,67.83333333333333
Ames_IA_2017,2017,U13-603120,61.1
Ames_IA_2017,2017,U13-604147,56.9
Ames_IA_2017,2017,U13-609144,69.1
Ames_IA_2017,2017,U14-108041,65.11
Ames_IA_2017,2017,U14-111007,61.24
Ames_IA_2017,2017,U14-206321,65.23
Ames_IA_2017,2017,U14-206326,70.91
Ames_IA_2017,2017,U14-213255,70.3
Ames_IA_2017,2017,U14-216260,71.98
Ames_IA_2017,2017,U14-217227,72.42
Ames_IA_2017,2017,U14-221187,63.49
Ames_IA_2017,2017,U14-221253,61.54
Ames_IA_2017,2017,U14-222063,67.5
Ames_IA_2017,2017,U14-227239,73.97
Ames_IA_2017,2017,U14-227255,62.73
Ames_IA_2017,2017,U14-910097,65.1
Ames_IA_2017,2017,U14-915126,63.1
Ames_IA_2017,2017,U14-919098,65.7
Ames_IA_2017,2017,U14-923097,53.8
Ames_IA_2017,2017,U14-925152,62.1
Ames_IA_2017,2017,U15-613225,58.56
Ames_IA_2017,2017,U15-917133,69.51
Ames_IA_2017,2017,U15-927115,78.96
Ames_IA_2017,2017,U15-929095,62.26
Ames_IA_2018,2018,CR144155,40.75
Ames_IA_2018,2018,CR145192,48.12
Ames_IA_2018,2018,CR145524,44.325
Ames_IA_2018,2018,CR145764,50.545
Ames_IA_2018,2018,CR146116,48.21
Ames_IA_2018,2018,CR146131,53.335
Ames_IA_2018,2018,CR147814,55.45
Ames_IA_2018,2018,CR147839,53.3
Ames_IA_2018,2018,CR147871,58.135
Ames_IA_2018,2018,CR147881,40.655
Ames_IA_2018,2018,CR15-0636,44.54
Ames_IA_2018,2018,CR15-0899,50.45
Ames_IA_2018,2018,CR15-1369,47.635
Ames_IA_2018,2018,CR15-1385,46.125
Ames_IA_2018,2018,CR15-2189,60.4
Ames_IA_2018,2018,CR15-2775,58.0
Ames_IA_2018,2018,DSN11-06152,30.625
Ames_IA_2018,2018,DSN11-12073,48.55
Ames_IA_2018,2018,DSN11-12119,54.7
Ames_IA_2018,2018,E14077,54.05
Ames_IA_2018,2018,E15338,51.6
Ames_IA_2018,2018,E15339,59.1
Ames_IA_2018,2018,E15345,62.05
Ames_IA_2018,2018,E15347,55.25
Ames_IA_2018,2018,E15349,60.1
Ames_IA_2018,2018,E15351,48.1
Ames_IA_2018,2018,E15390,59.6
Ames_IA_2018,2018,E16030,59.8
Ames_IA_2018,2018,E16031,55.55
Ames_IA_2018,2018,E16099,49.585
Ames_IA_2018,2018,E16265,61.65
Ames_IA_2018,2018,E16346,45.84
Ames_IA_2018,2018,E16380,59.75
Ames_IA_2018,2018,E16398,54.75
Ames_IA_2018,2018,E16410,64.05
Ames_IA_2018,2018,E16411,52.0
Ames_IA_2018,2018,HM13-W045,36.45
Ames_IA_2018,2018,HM13-W073,38.3
Ames_IA_2018,2018,HM14-C010,36.335
Ames_IA_2018,2018,HM14-C086,23.475
Ames_IA_2018,2018,HM14-F042,29.095
Ames_IA_2018,2018,HM14-W146,35.07
Ames_IA_2018,2018,HM15-H050,32.87
Ames_IA_2018,2018,HM15-H054,22.475
Ames_IA_2018,2018,HM15-J027,36.755
Ames_IA_2018,2018,HM15-W110,50.95
Ames_IA_2018,2018,HM15-W153,52.6
Ames_IA_2018,2018,IA2102,57.9
Ames_IA_2018,2018,LD02-4485,58.300000000000004
Ames_IA_2018,2018,LD07-3395bf,50.22833333333333
Ames_IA_2018,2018,LD11-2170,53.58833333333333
Ames_IA_2018,2018,LD13-6678,55.1
Ames_IA_2018,2018,LD14-1429,53.83
Ames_IA_2018,2018,LD14-3698,43.7
Ames_IA_2018,2018,LD14-3702,34.48
Ames_IA_2018,2018,LD14-4098a,52.23
Ames_IA_2018,2018,LD15-544,61.35
Ames_IA_2018,2018,LD15-5776793,52.65
Ames_IA_2018,2018,LD15-5782791,42.725
Ames_IA_2018,2018,LD15-5789800,55.12
Ames_IA_2018,2018,LD15-6762,53.835
Ames_IA_2018,2018,LD16-4471a,65.8
Ames_IA_2018,2018,M11-241015,31.49
Ames_IA_2018,2018,M11-358032,41.2
Ames_IA_2018,2018,M12-420037,17.58
Ames_IA_2018,2018,M12-421024,26.485
Ames_IA_2018,2018,M12-437045,28.755
Ames_IA_2018,2018,MN1410,18.3975
Ames_IA_2018,2018,MSC09-774089,42.66
Ames_IA_2018,2018,ORC 3713N,26.71
Ames_IA_2018,2018,SA13-1310,55.295
Ames_IA_2018,2018,SA13-1363,5.64
Ames_IA_2018,2018,SA13-1385,50.355
Ames_IA_2018,2018,SA13-2699,41.03
Ames_IA_2018,2018,SA14-9653,46.31
Ames_IA_2018,2018,U11-917032,53.290000000000006
Ames_IA_2018,2018,U11-920017,55.310833333333335
Ames_IA_2018,2018,U13-231286,67.48
Ames_IA_2018,2018,U14-103015,23.45
Ames_IA_2018,2018,U14-108007,59.8
Ames_IA_2018,2018,U14-110036,41.75
Ames_IA_2018,2018,U14-111010,41.48
Ames_IA_2018,2018,U14-206326,61.3
Ames_IA_2018,2018,U14-211209,59.33
Ames_IA_2018,2018,U14-211226,47.095
Ames_IA_2018,2018,U14-212231,59.445
Ames_IA_2018,2018,U14-213255,60.85
Ames_IA_2018,2018,U14-216260,54.3
Ames_IA_2018,2018,U14-217227,53.65
Ames_IA_2018,2018,U14-221187,59.25
Ames_IA_2018,2018,U14-227255,53.2
Ames_IA_2018,2018,U14-320041,60.78
Ames_IA_2018,2018,U14-605217,21.765
Ames_IA_2018,2018,U14-910097,59.0
Ames_IA_2018,2018,U14-915126,56.05
Ames_IA_2018,2018,U14-919098,56.05
Ames_IA_2018,2018,U14-924158,43.59
Ames_IA_2018,2018,U15-322139,48.935
Ames_IA_2018,2018,U15-322140,44.8
Ames_IA_2018,2018,U15-606207,53.2
Ames_IA_2018,2018,U15-613163,33.19
Ames_IA_2018,2018,U15-917133,60.75
Ames_IA_2018,2018,U15-934067,51.04
Ames_IA_2018,2018,U16-609052,51.69
Ames_IA_2018,2018,U16-609059,59.3
Ames_IA_2018,2018,U16-610065,33.895
Ames_IA_2018,2018,U16-902058,40.285
Ames_IA_2018,2018,U16-903131,62.2
Ames_IA_2018,2018,U16-904053,31.515
Ames_IA_2018,2018,U16-905030,42.99
Ames_IA_2018,2018,U16-907052,44.875
Ames_IA_2018,2018,U16-909058,57.3
Ames_IA_2018,2018,U16-909085,57.95
Ames_IA_2018,2018,U16-914101,66.1
Ames_IA_2018,2018,U16-928123,48.94
Ames_IA_2018,2018,U16-929043,50.27
Ames_IA_2018,2018,U16-929142,64.0
Ames_IA_2018,2018,U16-932015,47.295
Ames_IA_2018,2018,U16-934075,64.9
Ames_IA_2019,2019,AR18-181030,64.845
Ames_IA_2019,2019,AR18-181045,57.675
Ames_IA_2019,2019,AR18-181072,60.015
Ames_IA_2019,2019,AR18-181073,61.035
Ames_IA_2019,2019,AR18-181075,61.8
Ames_IA_2019,2019,AR18-181079,53.43
Ames_IA_2019,2019,AR18-181087,63.49
Ames_IA_2019,2019,AR18-281021,45.26
Ames_IA_2019,2019,AR18-281022,55.105
Ames_IA_2019,2019,AR18-281056,61.19
Ames_IA_2019,2019,AR18-281057,67.495
Ames_IA_2019,2019,AR18-281062,64.335
Ames_IA_2019,2019,AR18-281070,72.995
Ames_IA_2019,2019,AR18-281072,60.14
Ames_IA_2019,2019,AR18-281096,64.81
Ames_IA_2019,2019,AR18-381003,51.705
Ames_IA_2019,2019,AR18-381007,53.75
Ames_IA_2019,2019,AR18-381009,98.35
Ames_IA_2019,2019,AR18-381026,52.065
Ames_IA_2019,2019,AR18-381036,81.98
Ames_IA_2019,2019,AR18-381042,65.92
Ames_IA_2019,2019,AR18-381043,63.655
Ames_IA_2019,2019,AR18-381044,72.57
Ames_IA_2019,2019,AR18-381046,60.125
Ames_IA_2019,2019,CR14-5524,58.235
Ames_IA_2019,2019,CR14-6116,66.095
Ames_IA_2019,2019,CR14-7814,51.68
Ames_IA_2019,2019,CR14-7871,61.915
Ames_IA_2019,2019,CR15-0636,59.67
Ames_IA_2019,2019,CR15-0899,55.975
Ames_IA_2019,2019,CR15-1385,70.545
Ames_IA_2019,2019,CR15-2189,59.015
Ames_IA_2019,2019,CR15-2775,61.15
Ames_IA_2019,2019,CR16-0008,65.49
Ames_IA_2019,2019,CR16-0035,56.205
Ames_IA_2019,2019,CR16-0042,64.79
Ames_IA_2019,2019,CR16-0053,64.51
Ames_IA_2019,2019,CR16-0058,50.715
Ames_IA_2019,2019,CR16-0059,66.545
Ames_IA_2019,2019,CR16-0067,60.545
Ames_IA_2019,2019,CR16-0070,58.42
Ames_IA_2019,2019,CR16-0076,56.825
Ames_IA_2019,2019,CR16-0155,64.7
Ames_IA_2019,2019,E15338,53.485
Ames_IA_2019,2019,E15339,63.455
Ames_IA_2019,2019,E15345,60.62
Ames_IA_2019,2019,E15347,61.77
Ames_IA_2019,2019,E15349,60.34
Ames_IA_2019,2019,E15351,59.215
Ames_IA_2019,2019,E15390,53.665
Ames_IA_2019,2019,E15901,62.205
Ames_IA_2019,2019,E16030,54.35
Ames_IA_2019,2019,E16031,56.875
Ames_IA_2019,2019,E16099,61.31
Ames_IA_2019,2019,E16265,59.735
Ames_IA_2019,2019,E16346,64.345
Ames_IA_2019,2019,E16380,61.17
Ames_IA_2019,2019,E16398,55.71
Ames_IA_2019,2019,E16410,58.14
Ames_IA_2019,2019,E16411,52.185
Ames_IA_2019,2019,E17004,66.94
Ames_IA_2019,2019,E17040,63.51
Ames_IA_2019,2019,E17054,56.655
Ames_IA_2019,2019,E17062,63.69
Ames_IA_2019,2019,E17069,63.995
Ames_IA_2019,2019,E17167,59.605
Ames_IA_2019,2019,E17184,61.69
Ames_IA_2019,2019,E17203,63.815
Ames_IA_2019,2019,E17227,66.75
Ames_IA_2019,2019,E17269,69.185
Ames_IA_2019,2019,E17274,60.29
Ames_IA_2019,2019,E17275,69.49
Ames_IA_2019,2019,E17283,66.3
Ames_IA_2019,2019,E17545,60.47
Ames_IA_2019,2019,E17550,51.61
Ames_IA_2019,2019,HM16-W248,58.075
Ames_IA_2019,2019,IA2102,49.65833333333333
Ames_IA_2019,2019,LD02-4485,61.654999999999994
Ames_IA_2019,2019,LD07-3395bf,59.67666666666667
Ames_IA_2019,2019,LD11-2170,69.795
Ames_IA_2019,2019,LD15-544,58.66
Ames_IA_2019,2019,LD15-5776793,74.06
Ames_IA_2019,2019,LD15-5782791,63.475
Ames_IA_2019,2019,LD15-5789800,44.64
Ames_IA_2019,2019,LD15-6762,70.375
Ames_IA_2019,2019,LD16- 759,39.905
Ames_IA_2019,2019,LD16-2636,72.005
Ames_IA_2019,2019,LD16-2751,69.45
Ames_IA_2019,2019,LD16-2794,68.945
Ames_IA_2019,2019,LD16-2923,63.625
Ames_IA_2019,2019,LD16-2983,65.275
Ames_IA_2019,2019,LD16-3589,65.84
Ames_IA_2019,2019,LD16-4306a,56.44
Ames_IA_2019,2019,LD16-4350,58.885
Ames_IA_2019,2019,LD16-4385a,54.915
Ames_IA_2019,2019,LD16-4386a,55.795
Ames_IA_2019,2019,LD16-4471a,60.655
Ames_IA_2019,2019,LD16-4587a,53.53
Ames_IA_2019,2019,LD16-5075a,67.485
Ames_IA_2019,2019,LD17-4967a,58.955
Ames_IA_2019,2019,LD17-5169a,53.615
Ames_IA_2019,2019,LD17-5908a,54.85
Ames_IA_2019,2019,LD17-5963a,61.045
Ames_IA_2019,2019,LG15-2779,53.485
Ames_IA_2019,2019,LG15-4491,61.24
Ames_IA_2019,2019,LG15-4648,63.275
Ames_IA_2019,2019,LG16-2547,71.3
Ames_IA_2019,2019,LG16-3733,64.57
Ames_IA_2019,2019,LG17-5436,59.685
Ames_IA_2019,2019,LG17-5670,56.055
