GID,Location,Country,Year,Season,Trait,BLUPs
300431704,Ahero,Kenya,2019,Dry,DTF,95.6942
300764175,Ahero,Kenya,2019,Dry,DTF,99.797
300764179,Ahero,Kenya,2019,Dry,DTF,101.1646
300764184,Ahero,Kenya,2019,Dry,DTF,95.3523
3022947,Ahero,Kenya,2019,Dry,DTF,101.5065
300279864,Ahero,Kenya,2019,Dry,DTF,100.8227
3272808,Ahero,Kenya,2019,Dry,DTF,97.0618
3423716,Ahero,Kenya,2019,Dry,DTF,96.0361
3425601,Ahero,Kenya,2019,Dry,DTF,102.8741
3425772,Ahero,Kenya,2019,Dry,DTF,100.4808
3425923,Ahero,Kenya,2019,Dry,DTF,96.0361
3426973,Ahero,Kenya,2019,Dry,DTF,103.5579
3427347,Ahero,Kenya,2019,Dry,DTF,97.4037
3523215,Ahero,Kenya,2019,Dry,DTF,103.8998
3592078,Ahero,Kenya,2019,Dry,DTF,99.1132
3592657,Ahero,Kenya,2019,Dry,DTF,97.7456
3593039,Ahero,Kenya,2019,Dry,DTF,95.3523
3658769,Ahero,Kenya,2019,Dry,DTF,103.8998
3806774,Ahero,Kenya,2019,Dry,DTF,96.0361
3806855,Ahero,Kenya,2019,Dry,DTF,100.1389
4016512,Ahero,Kenya,2019,Dry,DTF,100.2855
4016513,Ahero,Kenya,2019,Dry,DTF,95.3523
4189053,Ahero,Kenya,2019,Dry,DTF,97.7456
4193103,Ahero,Kenya,2019,Dry,DTF,96.0361
4214820,Ahero,Kenya,2019,Dry,DTF,95.6942
4220423,Ahero,Kenya,2019,Dry,DTF,97.7456
4226523,Ahero,Kenya,2019,Dry,DTF,99.1132
4228927,Ahero,Kenya,2019,Dry,DTF,99.4551
4229118,Ahero,Kenya,2019,Dry,DTF,98.7713
4229178,Ahero,Kenya,2019,Dry,DTF,95.3523
4609623,Ahero,Kenya,2019,Dry,DTF,97.8489
4789041,Ahero,Kenya,2019,Dry,DTF,97.4037
4789051,Ahero,Kenya,2019,Dry,DTF,98.2767
4789056,Ahero,Kenya,2019,Dry,DTF,95.3523
4789719,Ahero,Kenya,2019,Dry,DTF,96.0361
4789765,Ahero,Kenya,2019,Dry,DTF,97.0618
4789819,Ahero,Kenya,2019,Dry,DTF,98.4294
4815752,Ahero,Kenya,2019,Dry,DTF,95.6942
4815880,Ahero,Kenya,2019,Dry,DTF,96.0361
1253957,Ahero,Kenya,2019,Dry,HT,96.4488
1384968,Ahero,Kenya,2019,Dry,HT,102.3913
1401800,Ahero,Kenya,2019,Dry,HT,99.7411
2337754,Ahero,Kenya,2019,Dry,HT,97.6777
2451001,Ahero,Kenya,2019,Dry,HT,98.4352
3173051,Ahero,Kenya,2019,Dry,HT,97.0523
2642849,Ahero,Kenya,2019,Dry,HT,97.3128
2696701,Ahero,Kenya,2019,Dry,HT,100.8354
2697338,Ahero,Kenya,2019,Dry,HT,96.4591
2697419,Ahero,Kenya,2019,Dry,HT,99.0885
2697451,Ahero,Kenya,2019,Dry,HT,91.3007
2697797,Ahero,Kenya,2019,Dry,HT,98.7763
2858722,Ahero,Kenya,2019,Dry,HT,99.286
2971736,Ahero,Kenya,2019,Dry,HT,98.8139
2972293,Ahero,Kenya,2019,Dry,HT,92.4778
2972309,Ahero,Kenya,2019,Dry,HT,96.0208
2972722,Ahero,Kenya,2019,Dry,HT,98.6591
2972796,Ahero,Kenya,2019,Dry,HT,109.2772
300034581,Ahero,Kenya,2019,Dry,HT,100.6584
300035917,Ahero,Kenya,2019,Dry,HT,97.7624
300038124,Ahero,Kenya,2019,Dry,HT,95.96
300038265,Ahero,Kenya,2019,Dry,HT,105.5255
300038266,Ahero,Kenya,2019,Dry,HT,98.4519
300038744,Ahero,Kenya,2019,Dry,HT,101.0181
300039577,Ahero,Kenya,2019,Dry,HT,109.9233
300040799,Ahero,Kenya,2019,Dry,HT,96.4227
300080634,Ahero,Kenya,2019,Dry,HT,91.0661
300166640,Ahero,Kenya,2019,Dry,HT,93.007
300166641,Ahero,Kenya,2019,Dry,HT,97.4658
300172737,Ahero,Kenya,2019,Dry,HT,104.7407
300173154,Ahero,Kenya,2019,Dry,HT,87.566
300174086,Ahero,Kenya,2019,Dry,HT,105.6543
300174380,Ahero,Kenya,2019,Dry,HT,101.0135
300252036,Ahero,Kenya,2019,Dry,HT,99.7038
300258387,Ahero,Kenya,2019,Dry,HT,98.404
300266828,Ahero,Kenya,2019,Dry,HT,99.2991
300266831,Ahero,Kenya,2019,Dry,HT,98.2751
300266832,Ahero,Kenya,2019,Dry,HT,96.1418
300266835,Ahero,Kenya,2019,Dry,HT,92.714
300266839,Ahero,Kenya,2019,Dry,HT,102.0658
300266846,Ahero,Kenya,2019,Dry,HT,95.3099
300266848,Ahero,Kenya,2019,Dry,HT,99.6901
300287234,Ahero,Kenya,2019,Dry,HT,101.6636
300293456,Ahero,Kenya,2019,Dry,HT,97.3337
300293539,Ahero,Kenya,2019,Dry,HT,94.2645
300293562,Ahero,Kenya,2019,Dry,HT,91.6422
300294018,Ahero,Kenya,2019,Dry,HT,95.3951
300294074,Ahero,Kenya,2019,Dry,HT,97.9797
300294080,Ahero,Kenya,2019,Dry,HT,98.8815
300296708,Ahero,Kenya,2019,Dry,HT,96.998
300431704,Ahero,Kenya,2019,Dry,HT,100.6829
300764175,Ahero,Kenya,2019,Dry,HT,95.591
300764179,Ahero,Kenya,2019,Dry,HT,105.7138
300764184,Ahero,Kenya,2019,Dry,HT,102.2868
3022947,Ahero,Kenya,2019,Dry,HT,103.3888
300279864,Ahero,Kenya,2019,Dry,HT,98.6532
3272808,Ahero,Kenya,2019,Dry,HT,101.3677
3423716,Ahero,Kenya,2019,Dry,HT,98.5218
3425601,Ahero,Kenya,2019,Dry,HT,103.0575
3425772,Ahero,Kenya,2019,Dry,HT,96.1106
3425923,Ahero,Kenya,2019,Dry,HT,100.3257
3426973,Ahero,Kenya,2019,Dry,HT,96.2982
3427347,Ahero,Kenya,2019,Dry,HT,95.9762
3523215,Ahero,Kenya,2019,Dry,HT,98.5585
3592078,Ahero,Kenya,2019,Dry,HT,109.6395
3592657,Ahero,Kenya,2019,Dry,HT,104.509
3593039,Ahero,Kenya,2019,Dry,HT,96.7383
3658769,Ahero,Kenya,2019,Dry,HT,98.7634
3806774,Ahero,Kenya,2019,Dry,HT,99.9181
3806855,Ahero,Kenya,2019,Dry,HT,98.3171
4016512,Ahero,Kenya,2019,Dry,HT,91.8941
4016513,Ahero,Kenya,2019,Dry,HT,100.0835
4189053,Ahero,Kenya,2019,Dry,HT,94.7579
4193103,Ahero,Kenya,2019,Dry,HT,94.1861
4214820,Ahero,Kenya,2019,Dry,HT,94.3107
4220423,Ahero,Kenya,2019,Dry,HT,97.4479
4226523,Ahero,Kenya,2019,Dry,HT,86.2987
4228927,Ahero,Kenya,2019,Dry,HT,101.0745
4229118,Ahero,Kenya,2019,Dry,HT,95.3525
4229178,Ahero,Kenya,2019,Dry,HT,93.007
4609623,Ahero,Kenya,2019,Dry,HT,94.5595
4789041,Ahero,Kenya,2019,Dry,HT,92.9588
4789051,Ahero,Kenya,2019,Dry,HT,101.6482
4789056,Ahero,Kenya,2019,Dry,HT,95.644
4789719,Ahero,Kenya,2019,Dry,HT,98.4579
4789765,Ahero,Kenya,2019,Dry,HT,96.9628
4789819,Ahero,Kenya,2019,Dry,HT,87.9752
4815752,Ahero,Kenya,2019,Dry,HT,97.3087
4815880,Ahero,Kenya,2019,Dry,HT,95.6147
1201260,Los Banos,Philippines,2019,Wet,YLD,5.4454
1253957,Los Banos,Philippines,2019,Wet,YLD,5.0428
1253961,Los Banos,Philippines,2019,Wet,YLD,6.151
1384968,Los Banos,Philippines,2019,Wet,YLD,5.8603
1401800,Los Banos,Philippines,2019,Wet,YLD,5.7041
1960929,Los Banos,Philippines,2019,Wet,YLD,5.8306
2337754,Los Banos,Philippines,2019,Wet,YLD,5.1413
2433533,Los Banos,Philippines,2019,Wet,YLD,6.2461
2451001,Los Banos,Philippines,2019,Wet,YLD,5.2032
2472106,Los Banos,Philippines,2019,Wet,YLD,5.9008
2642849,Los Banos,Philippines,2019,Wet,YLD,6.1206
2696701,Los Banos,Philippines,2019,Wet,YLD,5.4584
2697231,Los Banos,Philippines,2019,Wet,YLD,5.6504
2697338,Los Banos,Philippines,2019,Wet,YLD,5.006
2697419,Los Banos,Philippines,2019,Wet,YLD,5.1554
2697451,Los Banos,Philippines,2019,Wet,YLD,5.9685
2697797,Los Banos,Philippines,2019,Wet,YLD,5.887
2858722,Los Banos,Philippines,2019,Wet,YLD,5.9731
2971736,Los Banos,Philippines,2019,Wet,YLD,5.8147
2972293,Los Banos,Philippines,2019,Wet,YLD,5.7683
2972309,Los Banos,Philippines,2019,Wet,YLD,5.2512
2972722,Los Banos,Philippines,2019,Wet,YLD,5.0656
2972796,Los Banos,Philippines,2019,Wet,YLD,5.417
300034581,Los Banos,Philippines,2019,Wet,YLD,5.5589
300035917,Los Banos,Philippines,2019,Wet,YLD,5.4488
300038124,Los Banos,Philippines,2019,Wet,YLD,5.0365
300038265,Los Banos,Philippines,2019,Wet,YLD,5.7033
300038266,Los Banos,Philippines,2019,Wet,YLD,5.9618
300038744,Los Banos,Philippines,2019,Wet,YLD,5.6142
300038775,Los Banos,Philippines,2019,Wet,YLD,6.1403
300039577,Los Banos,Philippines,2019,Wet,YLD,5.2234
300040799,Los Banos,Philippines,2019,Wet,YLD,5.6833
300041295,Los Banos,Philippines,2019,Wet,YLD,5.0328
300041329,Los Banos,Philippines,2019,Wet,YLD,5.0289
300080502,Los Banos,Philippines,2019,Wet,YLD,5.3305
300080634,Los Banos,Philippines,2019,Wet,YLD,4.7497
300166640,Los Banos,Philippines,2019,Wet,YLD,5.6488
300166641,Los Banos,Philippines,2019,Wet,YLD,5.8634
300170400,Los Banos,Philippines,2019,Wet,YLD,5.3347
300172737,Los Banos,Philippines,2019,Wet,YLD,4.6842
300173154,Los Banos,Philippines,2019,Wet,YLD,5.7575
300174086,Los Banos,Philippines,2019,Wet,YLD,5.7828
300174380,Los Banos,Philippines,2019,Wet,YLD,5.3266
300233098,Los Banos,Philippines,2019,Wet,YLD,3.6838
300233776,Los Banos,Philippines,2019,Wet,YLD,5.3675
300252036,Los Banos,Philippines,2019,Wet,YLD,4.9901
300258387,Los Banos,Philippines,2019,Wet,YLD,5.4287
300266828,Los Banos,Philippines,2019,Wet,YLD,4.7865
300266831,Los Banos,Philippines,2019,Wet,YLD,4.9264
300266832,Los Banos,Philippines,2019,Wet,YLD,4.9362
300266835,Los Banos,Philippines,2019,Wet,YLD,5.5971
300266839,Los Banos,Philippines,2019,Wet,YLD,3.9518
300266846,Los Banos,Philippines,2019,Wet,YLD,4.838
300266848,Los Banos,Philippines,2019,Wet,YLD,5.2123
300279864,Los Banos,Philippines,2019,Wet,YLD,5.5679
300279868,Los Banos,Philippines,2019,Wet,YLD,5.4778
300287234,Los Banos,Philippines,2019,Wet,YLD,5.1829
300293456,Los Banos,Philippines,2019,Wet,YLD,5.6562
300293539,Los Banos,Philippines,2019,Wet,YLD,6.6791
300293562,Los Banos,Philippines,2019,Wet,YLD,5.6817
300294018,Los Banos,Philippines,2019,Wet,YLD,4.0186
300294074,Los Banos,Philippines,2019,Wet,YLD,4.938
300294080,Los Banos,Philippines,2019,Wet,YLD,5.9943
300296708,Los Banos,Philippines,2019,Wet,YLD,5.1899
300431704,Los Banos,Philippines,2019,Wet,YLD,5.7508
300764175,Los Banos,Philippines,2019,Wet,YLD,5.5069
300764179,Los Banos,Philippines,2019,Wet,YLD,4.188
300764184,Los Banos,Philippines,2019,Wet,YLD,4.7405
3022947,Los Banos,Philippines,2019,Wet,YLD,5.0615
3173051,Los Banos,Philippines,2019,Wet,YLD,5.0606
3272808,Los Banos,Philippines,2019,Wet,YLD,4.6936
3423716,Los Banos,Philippines,2019,Wet,YLD,5.8454
3425601,Los Banos,Philippines,2019,Wet,YLD,4.7996
3425772,Los Banos,Philippines,2019,Wet,YLD,5.7719
3425923,Los Banos,Philippines,2019,Wet,YLD,5.5942
3426973,Los Banos,Philippines,2019,Wet,YLD,4.9751
3427347,Los Banos,Philippines,2019,Wet,YLD,3.8276
3523215,Los Banos,Philippines,2019,Wet,YLD,4.9719
3592078,Los Banos,Philippines,2019,Wet,YLD,3.931
3592657,Los Banos,Philippines,2019,Wet,YLD,4.7293
3593039,Los Banos,Philippines,2019,Wet,YLD,4.9708
3658769,Los Banos,Philippines,2019,Wet,YLD,5.856
3806774,Los Banos,Philippines,2019,Wet,YLD,4.9095
3806855,Los Banos,Philippines,2019,Wet,YLD,4.9124
4016512,Los Banos,Philippines,2019,Wet,YLD,5.8033
4016513,Los Banos,Philippines,2019,Wet,YLD,5.4124
4189053,Los Banos,Philippines,2019,Wet,YLD,5.6857
4193103,Los Banos,Philippines,2019,Wet,YLD,6.0483
4214820,Los Banos,Philippines,2019,Wet,YLD,5.5014
4220423,Los Banos,Philippines,2019,Wet,YLD,3.563
4226523,Los Banos,Philippines,2019,Wet,YLD,4.5571
4228927,Los Banos,Philippines,2019,Wet,YLD,5.8261
4228929,Los Banos,Philippines,2019,Wet,YLD,5.8261
4229118,Los Banos,Philippines,2019,Wet,YLD,5.6697
4229178,Los Banos,Philippines,2019,Wet,YLD,5.3637
4535979,Los Banos,Philippines,2019,Wet,YLD,4.9643
4609623,Los Banos,Philippines,2019,Wet,YLD,5.7356
4609631,Los Banos,Philippines,2019,Wet,YLD,4.6642
4789033,Los Banos,Philippines,2019,Wet,YLD,5.7536
4789041,Los Banos,Philippines,2019,Wet,YLD,5.296
4789051,Los Banos,Philippines,2019,Wet,YLD,6.0989
4789056,Los Banos,Philippines,2019,Wet,YLD,5.6641
4789719,Los Banos,Philippines,2019,Wet,YLD,5.9017
4789765,Los Banos,Philippines,2019,Wet,YLD,5.6189
4789819,Los Banos,Philippines,2019,Wet,YLD,5.5998
4815752,Los Banos,Philippines,2019,Wet,YLD,4.9276
4815880,Los Banos,Philippines,2019,Wet,YLD,5.4703
1201260,Los Banos,Philippines,2019,Wet,DTF,90.9968
1253957,Los Banos,Philippines,2019,Wet,DTF,90.5556
1253961,Los Banos,Philippines,2019,Wet,DTF,86.837
1384968,Los Banos,Philippines,2019,Wet,DTF,90.6155
1401800,Los Banos,Philippines,2019,Wet,DTF,88.743
1960929,Los Banos,Philippines,2019,Wet,DTF,88.1191
2337754,Los Banos,Philippines,2019,Wet,DTF,88.8265
2433533,Los Banos,Philippines,2019,Wet,DTF,81.5638
2451001,Los Banos,Philippines,2019,Wet,DTF,74.312
2472106,Los Banos,Philippines,2019,Wet,DTF,79.188
2642849,Los Banos,Philippines,2019,Wet,DTF,88.6178
2696701,Los Banos,Philippines,2019,Wet,DTF,84.2444
2697231,Los Banos,Philippines,2019,Wet,DTF,90.0336
2697338,Los Banos,Philippines,2019,Wet,DTF,91.6611
2697419,Los Banos,Philippines,2019,Wet,DTF,88.4799
2697451,Los Banos,Philippines,2019,Wet,DTF,88.824
2697797,Los Banos,Philippines,2019,Wet,DTF,87.997
2858722,Los Banos,Philippines,2019,Wet,DTF,86.3917
2971736,Los Banos,Philippines,2019,Wet,DTF,83.3546
2972293,Los Banos,Philippines,2019,Wet,DTF,86.7748
2972309,Los Banos,Philippines,2019,Wet,DTF,88.2633
2972722,Los Banos,Philippines,2019,Wet,DTF,89.3963
2972796,Los Banos,Philippines,2019,Wet,DTF,89.4536
300034581,Los Banos,Philippines,2019,Wet,DTF,90.2219
300035917,Los Banos,Philippines,2019,Wet,DTF,88.1717
300038124,Los Banos,Philippines,2019,Wet,DTF,88.1634
300038265,Los Banos,Philippines,2019,Wet,DTF,87.1012
300038266,Los Banos,Philippines,2019,Wet,DTF,82.9419
300038744,Los Banos,Philippines,2019,Wet,DTF,83.3512
300038775,Los Banos,Philippines,2019,Wet,DTF,86.2472
300039577,Los Banos,Philippines,2019,Wet,DTF,87.3846
300040799,Los Banos,Philippines,2019,Wet,DTF,84.9661
300041295,Los Banos,Philippines,2019,Wet,DTF,83.3129
300041329,Los Banos,Philippines,2019,Wet,DTF,97.772
300080502,Los Banos,Philippines,2019,Wet,DTF,81.6286
300080634,Los Banos,Philippines,2019,Wet,DTF,90.9575
300166640,Los Banos,Philippines,2019,Wet,DTF,91.7375
300166641,Los Banos,Philippines,2019,Wet,DTF,83.9972
300170400,Los Banos,Philippines,2019,Wet,DTF,83.6464
300172737,Los Banos,Philippines,2019,Wet,DTF,89.1085
300173154,Los Banos,Philippines,2019,Wet,DTF,82.2144
300174086,Los Banos,Philippines,2019,Wet,DTF,86.133
300174380,Los Banos,Philippines,2019,Wet,DTF,81.6443
300233098,Los Banos,Philippines,2019,Wet,DTF,82.7352
300233776,Los Banos,Philippines,2019,Wet,DTF,77.1292
300252036,Los Banos,Philippines,2019,Wet,DTF,82.2321
300258387,Los Banos,Philippines,2019,Wet,DTF,86.977
300266828,Los Banos,Philippines,2019,Wet,DTF,86.1273
300266831,Los Banos,Philippines,2019,Wet,DTF,89.8877
300266832,Los Banos,Philippines,2019,Wet,DTF,89.075
300266835,Los Banos,Philippines,2019,Wet,DTF,90.0053
300266839,Los Banos,Philippines,2019,Wet,DTF,96.399
300266846,Los Banos,Philippines,2019,Wet,DTF,84.2422
300266848,Los Banos,Philippines,2019,Wet,DTF,78.4711
300279864,Los Banos,Philippines,2019,Wet,DTF,84.6609
300279868,Los Banos,Philippines,2019,Wet,DTF,89.1162
300287234,Los Banos,Philippines,2019,Wet,DTF,85.3735
300293456,Los Banos,Philippines,2019,Wet,DTF,84.899
300293539,Los Banos,Philippines,2019,Wet,DTF,80.1399
300293562,Los Banos,Philippines,2019,Wet,DTF,85.896
300294018,Los Banos,Philippines,2019,Wet,DTF,86.9428
300294074,Los Banos,Philippines,2019,Wet,DTF,83.3046
300294080,Los Banos,Philippines,2019,Wet,DTF,83.9834
300296708,Los Banos,Philippines,2019,Wet,DTF,85.419
300431704,Los Banos,Philippines,2019,Wet,DTF,81.4671
300764175,Los Banos,Philippines,2019,Wet,DTF,85.8189
300764179,Los Banos,Philippines,2019,Wet,DTF,87.5892
300764184,Los Banos,Philippines,2019,Wet,DTF,83.55
3022947,Los Banos,Philippines,2019,Wet,DTF,92.938
3173051,Los Banos,Philippines,2019,Wet,DTF,86.2112
3272808,Los Banos,Philippines,2019,Wet,DTF,90.336
3423716,Los Banos,Philippines,2019,Wet,DTF,86.8413
3425601,Los Banos,Philippines,2019,Wet,DTF,92.9413
3425772,Los Banos,Philippines,2019,Wet,DTF,85.6669
3425923,Los Banos,Philippines,2019,Wet,DTF,83.5954
3426973,Los Banos,Philippines,2019,Wet,DTF,86.9723
3427347,Los Banos,Philippines,2019,Wet,DTF,91.848
3523215,Los Banos,Philippines,2019,Wet,DTF,90.3518
3592078,Los Banos,Philippines,2019,Wet,DTF,97.1749
3592657,Los Banos,Philippines,2019,Wet,DTF,84.1777
3593039,Los Banos,Philippines,2019,Wet,DTF,82.6558
3658769,Los Banos,Philippines,2019,Wet,DTF,86.3208
3806774,Los Banos,Philippines,2019,Wet,DTF,79.2533
3806855,Los Banos,Philippines,2019,Wet,DTF,84.2766
4016512,Los Banos,Philippines,2019,Wet,DTF,85.5014
4016513,Los Banos,Philippines,2019,Wet,DTF,84.0752
4189053,Los Banos,Philippines,2019,Wet,DTF,87.6807
4193103,Los Banos,Philippines,2019,Wet,DTF,82.9536
4214820,Los Banos,Philippines,2019,Wet,DTF,85.644
4220423,Los Banos,Philippines,2019,Wet,DTF,72.7741
4226523,Los Banos,Philippines,2019,Wet,DTF,88.0966
4228927,Los Banos,Philippines,2019,Wet,DTF,83.6505
4228929,Los Banos,Philippines,2019,Wet,DTF,87.76
4229118,Los Banos,Philippines,2019,Wet,DTF,89.7863
4229178,Los Banos,Philippines,2019,Wet,DTF,72.3695
4535979,Los Banos,Philippines,2019,Wet,DTF,85.0731
4609623,Los Banos,Philippines,2019,Wet,DTF,84.1163
4609631,Los Banos,Philippines,2019,Wet,DTF,82.567
4789033,Los Banos,Philippines,2019,Wet,DTF,84.3373
4789041,Los Banos,Philippines,2019,Wet,DTF,93.1272
4789051,Los Banos,Philippines,2019,Wet,DTF,80.2071
4789056,Los Banos,Philippines,2019,Wet,DTF,84.7003
4789719,Los Banos,Philippines,2019,Wet,DTF,86.6982
4789765,Los Banos,Philippines,2019,Wet,DTF,83.7484
4789819,Los Banos,Philippines,2019,Wet,DTF,89.8655
4815752,Los Banos,Philippines,2019,Wet,DTF,83.4528
4815880,Los Banos,Philippines,2019,Wet,DTF,82.1374
1201260,Los Banos,Philippines,2019,Wet,HT,117.9835
1253957,Los Banos,Philippines,2019,Wet,HT,114.1903
1253961,Los Banos,Philippines,2019,Wet,HT,117.663
1384968,Los Banos,Philippines,2019,Wet,HT,116.1775
1401800,Los Banos,Philippines,2019,Wet,HT,122.7239
1960929,Los Banos,Philippines,2019,Wet,HT,122.4601
2337754,Los Banos,Philippines,2019,Wet,HT,127.2568
2433533,Los Banos,Philippines,2019,Wet,HT,108.4565
2451001,Los Banos,Philippines,2019,Wet,HT,115.6198
2472106,Los Banos,Philippines,2019,Wet,HT,123.8161
2642849,Los Banos,Philippines,2019,Wet,HT,124.7399
2696701,Los Banos,Philippines,2019,Wet,HT,117.2608
2697231,Los Banos,Philippines,2019,Wet,HT,107.0688
2697338,Los Banos,Philippines,2019,Wet,HT,124.626
2697419,Los Banos,Philippines,2019,Wet,HT,120.569
2697451,Los Banos,Philippines,2019,Wet,HT,123.4147
2697797,Los Banos,Philippines,2019,Wet,HT,129.3674
2858722,Los Banos,Philippines,2019,Wet,HT,119.4152
2971736,Los Banos,Philippines,2019,Wet,HT,113.4856
2972293,Los Banos,Philippines,2019,Wet,HT,118.2953
2972309,Los Banos,Philippines,2019,Wet,HT,117.3814
2972722,Los Banos,Philippines,2019,Wet,HT,121.2534
2972796,Los Banos,Philippines,2019,Wet,HT,115.4906
300034581,Los Banos,Philippines,2019,Wet,HT,122.2302
300035917,Los Banos,Philippines,2019,Wet,HT,119.9305
300038124,Los Banos,Philippines,2019,Wet,HT,124.8675
300038265,Los Banos,Philippines,2019,Wet,HT,119.7381
300038266,Los Banos,Philippines,2019,Wet,HT,117.9217
300038744,Los Banos,Philippines,2019,Wet,HT,121.0769
300038775,Los Banos,Philippines,2019,Wet,HT,114.906
300039577,Los Banos,Philippines,2019,Wet,HT,115.6388
300040799,Los Banos,Philippines,2019,Wet,HT,115.4448
300041295,Los Banos,Philippines,2019,Wet,HT,122.059
300041329,Los Banos,Philippines,2019,Wet,HT,121.2789
300080502,Los Banos,Philippines,2019,Wet,HT,122.2725
300080634,Los Banos,Philippines,2019,Wet,HT,114.3351
300166640,Los Banos,Philippines,2019,Wet,HT,119.2842
300166641,Los Banos,Philippines,2019,Wet,HT,117.8182
300170400,Los Banos,Philippines,2019,Wet,HT,119.1784
300172737,Los Banos,Philippines,2019,Wet,HT,115.6453
300173154,Los Banos,Philippines,2019,Wet,HT,111.6856
300174086,Los Banos,Philippines,2019,Wet,HT,117.251
300174380,Los Banos,Philippines,2019,Wet,HT,119.1551
300233098,Los Banos,Philippines,2019,Wet,HT,119.6143
300233776,Los Banos,Philippines,2019,Wet,HT,121.0994
300252036,Los Banos,Philippines,2019,Wet,HT,124.0417
300258387,Los Banos,Philippines,2019,Wet,HT,123.1448
300266828,Los Banos,Philippines,2019,Wet,HT,122.4717
300266831,Los Banos,Philippines,2019,Wet,HT,128.2821
300266832,Los Banos,Philippines,2019,Wet,HT,117.0222
300266835,Los Banos,Philippines,2019,Wet,HT,123.3516
300266839,Los Banos,Philippines,2019,Wet,HT,124.1131
300266846,Los Banos,Philippines,2019,Wet,HT,121.4927
300266848,Los Banos,Philippines,2019,Wet,HT,117.8852
300279864,Los Banos,Philippines,2019,Wet,HT,120.9659
300279868,Los Banos,Philippines,2019,Wet,HT,115.2256
300287234,Los Banos,Philippines,2019,Wet,HT,115.4285
300293456,Los Banos,Philippines,2019,Wet,HT,112.4765
300293539,Los Banos,Philippines,2019,Wet,HT,117.1065
300293562,Los Banos,Philippines,2019,Wet,HT,117.2228
300294018,Los Banos,Philippines,2019,Wet,HT,121.5067
300294074,Los Banos,Philippines,2019,Wet,HT,115.4776
300294080,Los Banos,Philippines,2019,Wet,HT,115.8147
300296708,Los Banos,Philippines,2019,Wet,HT,115.9873
300431704,Los Banos,Philippines,2019,Wet,HT,116.5386
300764175,Los Banos,Philippines,2019,Wet,HT,116.6875
300764179,Los Banos,Philippines,2019,Wet,HT,112.5027
300764184,Los Banos,Philippines,2019,Wet,HT,120.205
3022947,Los Banos,Philippines,2019,Wet,HT,138.4187
3173051,Los Banos,Philippines,2019,Wet,HT,122.3577
3272808,Los Banos,Philippines,2019,Wet,HT,126.7104
3423716,Los Banos,Philippines,2019,Wet,HT,124.8746
3425601,Los Banos,Philippines,2019,Wet,HT,134.9562
3425772,Los Banos,Philippines,2019,Wet,HT,129.796
3425923,Los Banos,Philippines,2019,Wet,HT,116.9606
3426973,Los Banos,Philippines,2019,Wet,HT,117.8185
3427347,Los Banos,Philippines,2019,Wet,HT,120.7998
3523215,Los Banos,Philippines,2019,Wet,HT,121.8774
3592078,Los Banos,Philippines,2019,Wet,HT,118.4099
3592657,Los Banos,Philippines,2019,Wet,HT,105.7574
3593039,Los Banos,Philippines,2019,Wet,HT,117.2948
3658769,Los Banos,Philippines,2019,Wet,HT,119.1669
3806774,Los Banos,Philippines,2019,Wet,HT,118.4998
3806855,Los Banos,Philippines,2019,Wet,HT,122.7869
4016512,Los Banos,Philippines,2019,Wet,HT,119.5353
4016513,Los Banos,Philippines,2019,Wet,HT,117.379
4189053,Los Banos,Philippines,2019,Wet,HT,114.1981
4193103,Los Banos,Philippines,2019,Wet,HT,124.272
4214820,Los Banos,Philippines,2019,Wet,HT,131.3383
4220423,Los Banos,Philippines,2019,Wet,HT,100.8107
4226523,Los Banos,Philippines,2019,Wet,HT,115.4532
4228927,Los Banos,Philippines,2019,Wet,HT,125.0188
4228929,Los Banos,Philippines,2019,Wet,HT,116.3519
4229118,Los Banos,Philippines,2019,Wet,HT,110.2765
4229178,Los Banos,Philippines,2019,Wet,HT,110.6264
4535979,Los Banos,Philippines,2019,Wet,HT,120.2466
4609623,Los Banos,Philippines,2019,Wet,HT,120.0314
4609631,Los Banos,Philippines,2019,Wet,HT,114.4181
4789033,Los Banos,Philippines,2019,Wet,HT,115.0225
4789041,Los Banos,Philippines,2019,Wet,HT,125.824
4789051,Los Banos,Philippines,2019,Wet,HT,123.2626
4789056,Los Banos,Philippines,2019,Wet,HT,123.9263
4789719,Los Banos,Philippines,2019,Wet,HT,125.2059
4789765,Los Banos,Philippines,2019,Wet,HT,120.6221
4789819,Los Banos,Philippines,2019,Wet,HT,107.9428
4815752,Los Banos,Philippines,2019,Wet,HT,123.3853
4815880,Los Banos,Philippines,2019,Wet,HT,114.096
1253957,Chokwe,Mozambique,2020,Wet,YLD,5.9488
1384968,Chokwe,Mozambique,2020,Wet,YLD,5.9327
1401800,Chokwe,Mozambique,2020,Wet,YLD,6.0306
2337754,Chokwe,Mozambique,2020,Wet,YLD,6.02
2451001,Chokwe,Mozambique,2020,Wet,YLD,5.8466
2642849,Chokwe,Mozambique,2020,Wet,YLD,6.1673
2696701,Chokwe,Mozambique,2020,Wet,YLD,5.6848
2697338,Chokwe,Mozambique,2020,Wet,YLD,6.4461
2697419,Chokwe,Mozambique,2020,Wet,YLD,6.0243
2697451,Chokwe,Mozambique,2020,Wet,YLD,6.1104
2697797,Chokwe,Mozambique,2020,Wet,YLD,5.8876
2858722,Chokwe,Mozambique,2020,Wet,YLD,5.9586
2971736,Chokwe,Mozambique,2020,Wet,YLD,6.0869
